reactants,products,reactionString,ruleName,thermo,reactionType
CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1.CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1,CC(=O)O[C@H]1C(=Cc2ccc[nH]2)OC(=O)C1C.O=CO[C@@H]1CC(=O)OC1=Cc1ccc[nH]1,CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1.CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1 >> CC(=O)O[C@H]1C(=Cc2ccc[nH]2)OC(=O)C1C.O=CO[C@@H]1CC(=O)OC1=Cc1ccc[nH]1,rule0126_2,No_Thermo,Enzymatic
O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,O=C(O)C[C@@H](O)c1c[nH]c(C=CO)c1,O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1 >> O=C(O)C[C@@H](O)c1c[nH]c(C=CO)c1,rule0028_49,No_Thermo,Enzymatic
CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1.CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1,CC(=O)O[C@@]1(C)CC(=O)OC1=Cc1ccc[nH]1.O=CO[C@@H]1CC(=O)OC1=Cc1ccc[nH]1,CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1.CC(=O)O[C@@H]1CC(=O)OC1=Cc1ccc[nH]1 >> CC(=O)O[C@@]1(C)CC(=O)OC1=Cc1ccc[nH]1.O=CO[C@@H]1CC(=O)OC1=Cc1ccc[nH]1,rule0126_2,No_Thermo,Enzymatic
O.O=C1C[C@@H](O)C(=Cc2ccc[nH]2)O1,O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,O.O=C1C[C@@H](O)C(=Cc2ccc[nH]2)O1 >> O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,rule0035_7,No_Thermo,Enzymatic
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.OC(=Cc1ccc[nH]1)[C@H](O)CC(O)O,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1 >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.OC(=Cc1ccc[nH]1)[C@H](O)CC(O)O,rule0003_147,No_Thermo,Enzymatic
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1.O=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)C[C@@H](O)C1(O)OC1c1ccc[nH]1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1.O=O >> NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O=C(O)C[C@@H](O)C1(O)OC1c1ccc[nH]1,rule0077_4,No_Thermo,Enzymatic
O.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,O=C(O)C[C@@H](O)C(O)C(O)c1ccc[nH]1,O.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1 >> O=C(O)C[C@@H](O)C(O)C(O)c1ccc[nH]1,rule0020_19,No_Thermo,Enzymatic
O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,C[C@@H](O)C(O)=Cc1ccc(C(=O)O)[nH]1,O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1 >> C[C@@H](O)C(O)=Cc1ccc(C(=O)O)[nH]1,rule0028_50,No_Thermo,Enzymatic
O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,O=C(O)C[C@@H](O)C(=CO)c1ccc[nH]1,O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1 >> O=C(O)C[C@@H](O)C(=CO)c1ccc[nH]1,rule0028_47,No_Thermo,Enzymatic
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=CC(C(=O)O)C(O)=Cc1ccc[nH]1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C(O)C[C@@H](O)C(O)=Cc1ccc[nH]1 >> NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=CC(C(=O)O)C(O)=Cc1ccc[nH]1,rule0347_1,No_Thermo,Enzymatic
