reactants,products,reactionString,ruleName,thermo,reactionType
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,OC(=Cc1ccc[nH]1)C[C@@H]1COC1O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> OC(=Cc1ccc[nH]1)C[C@@H]1COC1O,rule0169_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.Cl,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)Cl.O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.Cl >> C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)Cl.O,rule0183_6,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,CCCC(O)=Cc1ccc[nH]1.C[C@@H](CC(O)=Cc1ccc(C(=O)O)[nH]1)C(=O)O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> CCCC(O)=Cc1ccc[nH]1.C[C@@H](CC(O)=Cc1ccc(C(=O)O)[nH]1)C(=O)O,rule0126_2,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,C[C@@H](CC1=Cc2ccc([nH]2)O1)C(O)O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> C[C@@H](CC1=Cc2ccc([nH]2)O1)C(O)O,rule0169_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,C[C@H]1CC(O)=Cc2cc(c[nH]2)OC1O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> C[C@H]1CC(O)=Cc2cc(c[nH]2)OC1O,rule0169_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,C[C@H]1CC(=Cc2ccc[nH]2)OC1(O)O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> C[C@H]1CC(=Cc2ccc[nH]2)OC1(O)O,rule0063_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,CCCC(O)=Cc1ccc[nH]1.C[C@H](C(=O)O)C(C(=O)O)C(O)=Cc1ccc[nH]1,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> CCCC(O)=Cc1ccc[nH]1.C[C@H](C(=O)O)C(C(=O)O)C(O)=Cc1ccc[nH]1,rule0126_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C[C@@H](CC(O)Cc1ccc[nH]1)C(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1 >> C[C@@H](CC(O)Cc1ccc[nH]1)C(=O)O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,rule0027_62,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,C[C@@]1(C(O)O)CC(=Cc2ccc[nH]2)O1,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> C[C@@]1(C(O)O)CC(=Cc2ccc[nH]2)O1,rule0169_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,CC(C(O)=Cc1ccc[nH]1)[C@H](C)C(=O)O.O=C(O)CCC(O)=Cc1ccc[nH]1,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> CC(C(O)=Cc1ccc[nH]1)[C@H](C)C(=O)O.O=C(O)CCC(O)=Cc1ccc[nH]1,rule0126_1,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,CC(O)=Cc1[nH]ccc1[C@H](C)C(=O)O,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> CC(O)=Cc1[nH]ccc1[C@H](C)C(=O)O,rule0028_46,No_Thermo,Enzymatic
C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O,CC(=C(O)C[C@H](C)C(=O)O)c1ccc[nH]1.O=C(O)CCC(O)=Cc1ccc[nH]1,C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O.C[C@@H](CC(O)=Cc1ccc[nH]1)C(=O)O >> CC(=C(O)C[C@H](C)C(=O)O)c1ccc[nH]1.O=C(O)CCC(O)=Cc1ccc[nH]1,rule0126_2,No_Thermo,Enzymatic
