starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,CCCCCCC(=CC(C)=O)C(=O)O,2,0.193,,0.7658159
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCCCCO)C(=O)O1,2,0.3396,,0.69273007
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCCC(C)O)C(=O)O1,2,0.3158,,0.70243526
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCCCCC)C(=O)O1,2,0.449,,0.7699062
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCC(C)CCC)C(=O)O1,2,0.2759,,0.73323965
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CC(C)CCCC)C(=O)O1,2,0.2712,,0.87283057
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCCC(C)C)C(=O)O1,2,0.3036,,0.8931617
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1OC(=O)C(CCCCCC)=C1C,2,0.3148,,0.69606304
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(C(C)CCCCC)C(=O)O1,2,0.2542,,0.74471706
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCC(C)CC)C(=O)O1,2,0.2931,,0.8998573
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCC(C)C)C(=O)O1,2,0.2857,,0.9104949
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1OC(=O)C(CCCCC)=C1C,2,0.2963,,0.8100207
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1OC(=O)C=C1CCCCCC,2,0.3654,,0.6360599
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CC(C)CCC)C(=O)O1,2,0.2373,,0.7517836
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCCCC)C(=O)O1,1,0.449,0.2727,0.91978997
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1OC(=O)C(C)=C1CCCCC,2,0.2963,,0.6510328
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,CCCCCC=C1C=C(C)C(=O)O1,2,0.3585,,0.91064435
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,CCC=C1C=C(CCCC)C(=O)O1,2,0.4792,,0.7948661
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCC(C)CC)C(=O)O1,2,0.2586,,0.7219829
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,CC=C1C=C(CCCCC)C(=O)O1,2,0.5319,,0.6930359
CCCCCCC1=CC(=Cc2cc(N)cc(O)c2)OC1=O,C=C1C=C(CCCCC)C(=O)O1,2,0.4286,0.2759,0.8931617
