starter_Canonical_SMILES,Canonical_SMILES,generationSteps,DerivativeSimScore,NonDerivativeSimScore,feasibilityScore_rule3
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,CCCCCCC(=CC(C)=O)C(=O)O,2,0.1887,,0.7658159
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCCCCO)C(=O)O1,2,0.3469,,0.69273007
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCCC(C)O)C(=O)O1,2,0.3208,,0.70243526
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCCCCC)C(=O)O1,2,0.5,,0.7699062
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCC(C)CCC)C(=O)O1,2,0.3019,,0.73323965
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CC(C)CCCC)C(=O)O1,2,0.2963,,0.87283057
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCCC(C)C)C(=O)O1,2,0.3333,,0.8931617
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(C(C)CCCCC)C(=O)O1,2,0.2778,,0.74471706
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1OC(=O)C(CCCCCC)=C1C,2,0.3469,,0.69606304
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCC(C)CC)C(=O)O1,2,0.3208,,0.8998573
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1OC(=O)C(CCCCC)=C1C,2,0.3265,,0.8100207
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1OC(=O)C=C1CCCCCC,2,0.4043,,0.6360599
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCCCC)C(=O)O1,1,0.5,0.186,0.79269254
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CC(C)CCC)C(=O)O1,2,0.2593,,0.7517836
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1OC(=O)C(C)=C1CCCCC,2,0.3265,,0.6510328
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,CCCCCC=C1C=C(C)C(=O)O1,2,0.3958,,0.91064435
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCC(C)C)C(=O)O1,2,0.3137,,0.9104949
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,CCC=C1C=C(CCCC)C(=O)O1,2,0.5349,,0.7948661
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCC(C)CC)C(=O)O1,2,0.283,,0.7219829
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,CC=C1C=C(CCCCC)C(=O)O1,2,0.5952,,0.6930359
CCCCCCC1=CC(=Cc2ccc(N)cc2)OC1=O,C=C1C=C(CCCCC)C(=O)O1,2,0.4773,0.3019,0.8931617
