PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
12,123095469,52946991,CC(C)C[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N3C[C@H](C4C3CCCC4)C(=O)N[C@@H](CCCCN)C(=O)N5CC6=CC=CC=C6C[C@H]5C(=O)N7C[C@H](C8C7CCCC8)C(=O)N[C@@H](CC9=CC=CC=C9)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCCN)N,Unspecified,,,,150,MIC,=,150000,nM
13,123097743,52948192,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4C[C@H](C5C4CCCC5)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8C[C@H](C9C8CCCC9)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N,Active,,,,0.4,MIC,=,400,nM
14,123097744,52948193,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2C[C@H](C3C2CCCC3)C(=O)N4C[C@@H](C5C4CCCC5)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N6C[C@H](C7C6CCCC7)C(=O)N8C[C@H](C9C8CCCC9)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1C[C@H](C2C1CCCC2)C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,26,MIC,=,26000,nM
15,123099246,52948956,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4C[C@H](C5C4CCCC5)C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8C[C@H](C9C8CCCC9)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN)C(=O)N,Active,,,,0.82,MIC,=,820,nM
16,123099247,52948957,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4C[C@H](C5C4CCCC5)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8C[C@H](C9C8CCCC9)C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,27,MIC,=,27000,nM
17,174484855,73345354,CC(C)C[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N3C[C@H](C4C3CCCC4)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N5CC6=CC=CC=C6C[C@H]5C(=O)N7C[C@H](C8C7CCCC8)C(=O)N[C@@H](CC9=CC=CC=C9)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCCN)N,Active,,,,8.97,MIC,=,8970,nM
18,174484973,73345444,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4CC5CCCCC5[C@H]4C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8CC9CCCCC9[C@H]8C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1CC2CCCCC2[C@H]1C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,12.8,MIC,=,12800,nM
19,174500493,73350225,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N3CC4CCCCC4[C@H]3C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N6CC7CCCCC7[C@H]6C(=O)NCC(=O)N[C@@H](CC8=CC=CC=C8)C(=O)N[C@@H](CC9=CC=CC=C9)C(=O)N1CC2CCCCC2[C@@H]1CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC(CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Active,,,,0.2,MIC,=,200,nM
20,174510463,73352926,CC(=O)NCCCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4C[C@H](C5C4CCCC5)C(=O)NCCCC(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8C[C@H](C9C8CCCC9)C(=O)NCCCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1C[C@H](C2C1CCCC2)C(=O)NCCCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,12.5,MIC,=,12500,nM
21,174510820,73353211,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4CC5CCCCC5[C@H]4C(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8CC9CCCCC9[C@H]8C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1CC2CCCCC2[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Active,,,,0.75,MIC,=,750,nM
22,174510822,73353213,CC(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4CC5CCCCC5[C@H]4C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8CC9CCCCC9[C@H]8C(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1CC2CCCCC2[C@H]1C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Unspecified,,,,12.6,MIC,=,12600,nM
23,174520834,73356101,CC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4CC5CCCCC5[C@H]4C(=O)NCC(=O)N[C@@H](CN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8CC9CCCCC9[C@H]8C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1CC2CCCCC2[C@H]1C(=O)NCC(=O)N[C@@H](CN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CN)C(=O)N[C@@H](CN)C(=O)N[C@@H](CN)C(=O)N[C@@H](CN)C(=O)N,Unspecified,,,,14.8,MIC,=,14800,nM
24,194144844,76313497,CC(=O)NCCCCCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4CC5CCCCC5[C@H]4C(=O)NCCCCCC(=O)N[C@@H](CCCCN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8CC9CCCCC9[C@H]8C(=O)NCCCCCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1CC2CCCCC2[C@H]1C(=O)NCCCCCC(=O)N[C@@H](CCCCN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N,Active,,,,1.5,MIC,=,1500,nM
25,194172487,76327938,CC(=O)NCCC(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)N4CC5CCCCC5[C@H]4C(=O)NCCC(=O)N[C@@H](CN)C(=O)N6CC7=CC=CC=C7C[C@H]6C(=O)N8CC9CCCCC9[C@H]8C(=O)NCCC(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N1CC2CCCCC2[C@H]1C(=O)NCCC(=O)N[C@@H](CN)C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)N[C@@H](CN)C(=O)N[C@@H](CN)C(=O)N[C@@H](CN)C(=O)N[C@@H](CN)C(=O)N,Active,,,,6.8,MIC,=,6800,nM
