PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103168230,3767,C1=CN=CC=C1C(=O)NN,Active,,,,0.45,MIC,=,450,nM
2,136926966,135398735,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,Active,,,,0.08,MIC,=,80,nM
3,194138794,73058266,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)[N+](=O)[O-],Unspecified,,,,16,MIC,>,16000,nM
4,194145739,73053902,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC5=C(C=C4)OCO5,Unspecified,,,,16,MIC,>,16000,nM
5,194145740,73054173,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC(=CC=C4)[N+](=O)[O-],Unspecified,,,,128,MIC,>,128000,nM
6,194145741,73058272,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)N,Unspecified,,,,70.1,MIC,=,70100,nM
7,194152575,73054174,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(C=C4)[N+](=O)[O-],Unspecified,,,,31.2,MIC,=,31200,nM
8,194152576,73054449,COC(=O)C1=CC=CC(=C1)C2=CC=C(O2)C3=CN=NC(=N3)N4CCC(C4)C5=CC(=CC=C5)Cl,Unspecified,,,,16,MIC,>,16000,nM
9,194159507,73053901,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(C=C4)Br,Unspecified,,,,30.7,MIC,=,30700,nM
10,194159508,73057984,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)N4C=NC5=C(N=CN=C54)N,Unspecified,,,,128,MIC,>,128000,nM
11,194166515,73053897,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)O,Unspecified,,,,60.3,MIC,=,60300,nM
12,194173344,73058271,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC=CC(=C4)C#N,Unspecified,,,,64.4,MIC,=,64400,nM
13,194173345,73053898,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=C(C=C4)O)O,Unspecified,,,,128,MIC,>,128000,nM
14,194180204,73054176,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(C=C4)N,Active,,,,5.7,MIC,=,5700,nM
15,194180205,73054177,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(O4)C5=CC(=CC=C5)[N+](=O)[O-],Unspecified,,,,16,MIC,>,16000,nM
16,194180207,73058268,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC=CC=C4,Unspecified,,,,40.5,MIC,=,40500,nM
17,194180208,73058269,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)F,Unspecified,,,,38.9,MIC,=,38900,nM
18,194180209,73058270,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)C(F)(F)F,Unspecified,,,,52.4,MIC,=,52400,nM
19,194180210,45169971,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=CC=C4,Unspecified,,,,32,MIC,=,32000,nM
20,194187002,73054175,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC(=CC=C4)N,Unspecified,,,,29.7,MIC,=,29700,nM
21,194187003,73054178,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(O4)C5=CC=CC=C5C(F)(F)F,Unspecified,,,,128,MIC,>,128000,nM
22,194187004,73054450,C1CN(CC1C2=CC(=CC=C2)Cl)C3=NC(=CN=N3)C4=CC=C(C=C4)C5=CC(=CC=C5)[N+](=O)[O-],Unspecified,,,,128,MIC,>,128000,nM
23,194187005,73053899,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=C(C=C4)OC)O,Unspecified,,,,128,MIC,>,128000,nM
24,194187006,73053900,COC1=C(C=C(C=C1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)Cl)OC,Unspecified,,,,15.4,MIC,=,15400,nM
25,194187007,56707911,CC1=CC=C(O1)C2=CN=NC(=N2)N3CCC(C3)C4=CC(=CC=C4)Cl,Unspecified,,,,61,MIC,=,61000,nM
