PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Active,,,,0.5397,IC50,=,539.7,nM
2,103164817,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,Active,,,,0.0536,Ki,=,53.6,nM
3,103370169,213043,COC1=C(C2=C(C=CC(O2)C3CC3)C(=C1)CC4=CN=C(N=C4N)N)OC,Active,,,,0.027,IC50,=,27,nM
4,103647151,25093369,CC1=C(C(=NC(=N1)N)N)C#C[C@H](C)C2=CC(=CC(=C2)C3=CC=CC=C3)OC,Active,,,,0.19,IC50,=,190,nM
5,103682414,45267934,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)O)OC,Active,,,,0.0088,IC50,=,8.8,nM
6,103682414,45267934,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)O)OC,Active,,,,0.0009,Ki,=,0.9,nM
7,103682414,45267934,CCCC1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)O)OC,Active,,,,0.0226,IC50,=,22.6,nM
8,103695337,45481957,CC1=C(C(=CC=C1)C)C2=C(C=C(C=C2)[C@H](C)C#CC3=C(N=C(N=C3N)N)C)OC,Active,,,,0.19,IC50,=,190,nM
9,104251766,42627761,CCC[C@H]1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Active,,,,0.0018,IC50,=,1.8,nM
10,104251766,42627761,CCC[C@H]1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Active,,,,0.0002,Ki,=,0.2,nM
11,104251766,42627761,CCC[C@H]1C2=CC=CC=C2C=NN1C(=O)/C=C/C3=C(C(=CC(=C3)CC4=CN=C(N=C4N)N)OC)OC,Active,,,,1.146,IC50,=,1146,nM
12,104252920,10247560,COC1=C(C2=C(C=C[C@H](O2)C3CC3)C(=C1)CC4=CN=C(N=C4N)N)OC,Active,,,,0.0093,IC50,=,9.3,nM
13,124963254,53320259,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2[C@H](C3=CC=CC=C3C=N2)C4=CN=C(N=C4)OC)CC5=CN=C(N=C5N)N,Active,,,,0.0654,IC50,=,65.4,nM
14,124963254,53320259,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2[C@H](C3=CC=CC=C3C=N2)C4=CN=C(N=C4)OC)CC5=CN=C(N=C5N)N,Active,,,,0.0065,Ki,=,6.5,nM
15,124963254,53320259,COC1=CC(=CC(=C1OC)/C=C/C(=O)N2[C@H](C3=CC=CC=C3C=N2)C4=CN=C(N=C4)OC)CC5=CN=C(N=C5N)N,Active,,,,0.0135,IC50,=,13.5,nM
16,124966157,44141864,COC1=C(C2=C(C=C[C@@H](O2)C3CC3)C(=C1)CC4=CN=C(N=C4N)N)OC,Active,,,,0.0363,IC50,=,36.3,nM
