PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
41,440126172,122600810,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)O)CC5=CC=CC=C5,Active,,,,0.00449,EC50,=,4.49,nM
42,440127178,122600899,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=C5C(=CC=C4)OC(O5)(F)F)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
43,440127952,122600842,COC1=CC2=C(C=C1)N=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,0.00152,EC50,=,1.52,nM
44,440128303,122600749,COCCOC1=CC=C(C=C1)C[C@H]2CN(CC(=O)N2CC3=CC(=CC=C3)OC)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Active,,,,0.00289,EC50,=,2.89,nM
45,440128377,122600557,CC1=CN2C=C(N=C2C=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
46,440128933,122600626,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=COC=C4)CC5=CC=CC=C5,Active,,,,0.0149,EC50,=,14.9,nM
47,440128948,122600584,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)N5C=CC=N5)CC6=CC=CC=C6,Active,,,,0.0221,EC50,=,22.1,nM
48,440129258,122600795,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(N2)C=CC(=C3)C#N)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
49,440130417,122601035,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)N2C[C@@H](N(C(=O)C2)CC3=CC(=CC=C3)OC)CC4=CC=CC=C4,Unspecified,,,,0.025,EC50,>,25,nM
50,440131208,122600612,CN1CCN(CC1)C2=CC=C(C=C2)CN3[C@H](CN(CC3=O)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
51,440132012,122600635,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CC6(C5)CCC6,Active,,,,0.02422,EC50,=,24.22,nM
52,440132322,122600794,COC1=CC=CC2=C1OC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
53,440133017,122600846,CC1=C2C=C(NC2=CC=C1)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,0.00295,EC50,=,2.95,nM
54,440133630,155526122,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3CC(=O)N(CC3CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,0.00484,EC50,=,4.84,nM
55,440134495,122600998,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,0.00864,EC50,=,8.64,nM
56,440134672,122600597,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,0.0069,EC50,=,6.9,nM
57,440134682,122600600,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OCC5CC5)CC6=CC=CC=C6,Active,,,,0.00565,EC50,=,5.65,nM
58,440135207,122600450,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCS(=O)(=O)CC5,Unspecified,,,,0.025,EC50,>,25,nM
59,440135244,122600817,CC1=CC(=NO1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
60,440135290,122600555,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(=O)N5CCCC5)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
61,440135381,122600548,C1CC1COC2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,0.00906,EC50,=,9.06,nM
62,440135510,122600589,CC(C)OC1=CC=CC2=C1C=C(N2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
63,440136491,122589517,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(=O)O)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
64,440136731,122600798,C1CC1COC2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,0.00278,EC50,=,2.78,nM
65,440137218,122600543,C1CC1C2=CC=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,0.00477,EC50,=,4.77,nM
66,440137826,122600837,CC(C)C1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=C5,Active,,,,0.01044,EC50,=,10.44,nM
67,440137960,122600455,CC1CCN(CC1)C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Active,,,,0.0112,EC50,=,11.2,nM
68,440139135,122600609,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4CCCC4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
69,440139460,122600537,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,0.00195,EC50,=,1.95,nM
70,440139769,122600973,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=C(C=C4)OCC5)CC6=CC=CC=C6,Active,,,,0.00565,EC50,=,5.65,nM
71,440139925,122600565,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,0.00094,EC50,=,0.94,nM
72,440141130,122600680,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCN(CC5)C6CC6,Active,,,,0.01966,EC50,=,19.66,nM
73,440141272,122600902,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OCCO)CC5=CC=CC=C5,Active,,,,0.00409,EC50,=,4.09,nM
74,440141903,122600811,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5COC5)CC6=CC=CC=C6,Active,,,,0.01715,EC50,=,17.15,nM
75,440144441,122600580,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)COC5=CC=CC=C5,Active,,,,0.00553,EC50,=,5.53,nM
76,440145114,155533661,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)N5CCC6=CC=CC=C65,Active,,,,0.00102,EC50,=,1.02,nM
77,440145154,122600676,CC(C)C1CCN(CC1)C[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC,Active,,,,0.00326,EC50,=,3.26,nM
78,440145790,122600608,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=CC=N5,Active,,,,0.0151,EC50,=,15.1,nM
79,440145932,122600839,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(C=C3)C=CN4)CC5=CC=CC=C5,Active,,,,0.00603,EC50,=,6.03,nM
80,440145977,122600447,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCC5,Unspecified,,,,0.025,EC50,>,25,nM
81,440146118,122600802,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OC(F)F)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
82,440146239,122600501,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCN(CC5)CC(F)(F)F,Active,,,,0.01373,EC50,=,13.73,nM
83,440146280,122600633,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5C6CCCC5CC6,Active,,,,0.0227,EC50,=,22.7,nM
84,440146506,122600721,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C5(COC5)O)CC6=CC=CC=C6,Active,,,,0.00705,EC50,=,7.05,nM
85,440146550,122600588,C1CC1COC2=CC=CC3=C2C=C(N3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
86,440146642,122600799,COC1=CC2=C(C=C1)N=C(C=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Active,,,,0.00231,EC50,=,2.31,nM
87,440146897,122600914,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)C5=CC=CC=C5,Active,,,,0.005323,EC50,=,5.323,nM
88,440147255,122600560,C1[C@@H](N(C(=O)CN1C(=O)C2=CC=C(C=C2)C3COC3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
89,440147293,122600726,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CCC5=CC=CC=C5,Active,,,,0.0033,EC50,=,3.3,nM
90,440147324,155535115,C[C@H]1C(=O)N([C@H](CN1C(=O)C2=CC3=C(N2)C=CC(=C3)OC)CC4=CC=CC=C4)CC5=CC(=CC=C5)OC,Active,,,,0.0234,EC50,=,23.4,nM
91,440147327,155535118,CC1(CCN(CC1)[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Active,,,,0.00668,EC50,=,6.68,nM
92,440147763,122600828,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)CN4CCOCC4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
93,440148075,122600577,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CN4)CC5=CC=CC=C5,Active,,,,0.0186,EC50,=,18.6,nM
94,440148096,155535615,COC1=CC=CC2=C1C=C(N2)C(=O)N3CC(=O)N(CC3CC4=CC=CC=C4)CC5=CC=CC=C5,Active,,,,0.01913,EC50,=,19.13,nM
95,440148949,122600529,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(N2)C=CC(=C3)C(F)(F)F)CC4=CC(=CC=C4)OC(F)F)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
96,440149169,122600624,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CN6CCC7(CC7)CC6,Active,,,,0.0105,EC50,=,10.5,nM
97,440149292,122600598,CC(C)OC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)OC)CC5=CC=CC=C5,Active,,,,0.00237,EC50,=,2.37,nM
98,440150166,122600606,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)COCC5=CC=CC=C5,Active,,,,0.0027,EC50,=,2.7,nM
99,440150813,122601034,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)S(=O)(=O)C)CC4=CC=CC=C4,Unspecified,,,,0.025,EC50,>,25,nM
100,440151185,122600804,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4OCC5CC5)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
101,440151330,122600747,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CCC5=CC=CC=C5,Active,,,,0.00174,EC50,=,1.74,nM
102,440151864,122600763,CC1=CC(=CC=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC4=C(N3)C=CC(=C4)C5CC5)CC6=CC=CC=C6,Active,,,,0.00094,EC50,=,0.94,nM
103,440151996,155538160,C[C@@H]1CCC[C@@H](N1[C@H]2CN(CC(=O)N2CC3=CC=CC=C3)C(=O)C4=CC5=C(N4)C=CC(=C5)OC)C,Active,,,,0.0024,EC50,=,2.4,nM
104,440152327,122600561,CCC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
105,440152350,122600603,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)COCC5=CC=CC=C5,Active,,,,0.00553,EC50,=,5.53,nM
106,440152536,122600564,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)C(=O)NC5CC5)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
107,440152928,122600566,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC)CC5=CC=C(C=C5)OCC6=CC=CC=C6,Active,,,,0.00134,EC50,=,1.34,nM
108,440153570,122600569,CC(C)(C)OC[C@H]1CN(CC(=O)N1CC2=CC=CC=C2)C(=O)C3=CC4=C(N3)C=CC(=C4)OC,Active,,,,0.006,EC50,=,6,nM
109,440153782,155539038,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)N5CCC(CC5)CC6=CC=CC=C6,Active,,,,0.00338,EC50,=,3.38,nM
110,440154050,122600538,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC=CC=C5)CC6=CC=CC=C6,Active,,,,0.0146,EC50,=,14.6,nM
111,440154709,155539420,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCC[C@H]5C(F)(F)F,Active,,,,0.01268,EC50,=,12.68,nM
112,440155840,122600441,C1CC1C2=CC3=C(C=C2)NC(=C3)C(=O)N4C[C@@H](N(C(=O)C4)CC5=CC6=C(C=C5)C=CN6)CC7=CC=CC=C7,Active,,,,0.00391,EC50,=,3.91,nM
113,440156005,122600545,C1[C@@H](N(C(=O)CN1C(=O)C2=CC3=C(C=C2)NN=C3)CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
114,440156215,122600493,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC(=CC=C4)OC(F)F)CN5CCCC(C5)(F)F,Active,,,,0.02025,EC50,=,20.25,nM
115,440156418,122600625,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CC6CCCC6C5,Active,,,,0.00887,EC50,=,8.87,nM
116,440158025,122600803,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4S(=O)(=O)C)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
117,440158954,122600907,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC5=CC=CC=C5N4)CC6=CC=CC=C6,Unspecified,,,,0.025,EC50,>,25,nM
118,440159388,122600679,COC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=CC=C4)CN5CCCC6=CC=CC=C65,Active,,,,0.00315,EC50,=,3.15,nM
119,440160953,122600531,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3C[C@@H](N(C(=O)C3)CC4=CC=C(C=C4)OCCO)CC5=CC=CC=C5,Unspecified,,,,0.025,EC50,>,25,nM
120,440162996,122600832,COC1=CC=CC(=C1)CN2[C@H](CN(CC2=O)C(=O)C3=CC=C(C=C3)N4CCCC4)CC5=CC=CC=C5,Active,,,,0.0102,EC50,=,10.2,nM
