PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Additional comments
1,520014483,177646469,CC(C)C[C@@H](C(=O)NC(CCF)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,pCC50,=,5.7,
2,520015744,177646966,CC(C)C[C@@H](C(=O)NC(CC1=CC=NC=C1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5.3,
3,520015861,177647014,CC(C)C[C@@H](C(=O)NC(C[C@@H]1CCNC1=O)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,<,4.3,
4,520016367,177647225,CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,pCC50,=,5.4,
5,520016381,177647234,CC(C)C[C@@H](C(=O)NC(CC1CCCCO1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,<,4.3,
6,520016426,177647257,CC(C)C[C@@H](C(=O)NC(CCOC)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,pCC50,=,5,
7,520018182,177648061,CC(C)C[C@@H](C(=O)NC(CC1=CC=C(C=C1)F)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5.9,
8,520019326,177648594,CC(C)C[C@@H](C(=O)NC(CC1=CC=CC=C1F)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5.9,
9,520019446,177648651,CC(C)C[C@@H](C(=O)NC(CC1CCCC1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5,
10,520019939,177648883,CC(C)C[C@@H](C(=O)NC(CC1=CN=CN1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,<,4.3,
11,520021487,177649573,CC(C)C[C@@H](C(=O)NC(CC1=CC=CO1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Inconclusive,,,Potential missing data,pCC50,,,Not Determined
12,520022012,177649832,CC(C)C[C@@H](C(=O)NC(CC1CCCO1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5,
13,520022435,177650003,CC(C)C[C@@H](C(=O)N[C@@H](CCS(=O)C)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,pCC50,<,4.3,
14,520022824,177650187,CC(C)C[C@@H](C(=O)NC(CC1=CN=CS1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5.7,
15,520023222,177650384,CC(C)C[C@@H](C(=O)NC(CC1=CC=CC=N1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5,
16,520023346,177650438,CC(C)C[C@@H](C(=O)NC(CC1=CN=CC=C1)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,5,
17,520027971,177650998,CC(C)C[C@@H](C(=O)NC(CC(F)F)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,pCC50,=,5.8,
18,520052414,177657261,CC(C)C[C@@H](C(=O)NC(CC1=CC(=CC=C1)F)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,pCC50,=,6.1,
19,520056811,177658627,CC(C)C[C@@H](C(=O)NC(CC(F)(F)F)C=O)NC(=O)[C@H](CC1=CC=C(C=C1)F)NC(=O)OCC2=CC=CC=C2,Unspecified,,,,pCC50,=,5.9,
